,datetime,measured_from,precise,lat,lng,ghpe
316,2024:04:27 13:32:37,P1,on,45.828472222222224,15.220483333333334,4.750560538116592
317,2024:04:27 13:38:01,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
318,2024:04:27 13:35:50,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
319,2024:04:27 13:38:10,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
320,2024:04:27 13:33:43,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
321,2024:04:27 13:37:16,P3,on,45.82836666666667,15.220605555555556,4.733529932173401
322,2024:04:27 13:38:15,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
323,2024:04:27 13:32:59,P1,on,45.82846944444445,15.220483333333334,4.756057465513544
324,2024:04:27 13:37:36,P3,on,45.82836666666667,15.220605555555556,4.728538102643857
325,2024:04:27 13:36:52,P3,on,45.82840277777778,15.220358333333333,4.592671480144404
326,2024:04:27 13:36:50,P3,on,45.82840277777778,15.220358333333333,4.592671504514387
327,2024:04:27 13:35:01,P2,on,45.82844166666667,15.220269444444444,4.59267167748548
328,2024:04:27 13:32:50,P1,on,45.82846944444445,15.220491666666668,4.763754755633597
329,2024:04:27 13:37:57,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
330,2024:04:27 13:34:47,P2,on,45.828430555555556,15.220244444444445,4.169383434771103
331,2024:04:27 13:38:11,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
332,2024:04:27 13:35:13,P2,on,45.828430555555556,15.220283333333333,4.766911061523749
333,2024:04:27 13:33:42,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
334,2024:04:27 13:37:18,P3,on,45.82836666666667,15.220605555555556,4.730722383584746
335,2024:04:27 13:32:42,P1,on,45.828475000000005,15.220491666666668,4.7543628808864264
336,2024:04:27 13:32:58,P1,on,45.82846944444445,15.220483333333334,4.756057465513544
337,2024:04:27 13:35:39,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
338,2024:04:27 13:37:29,P3,on,45.82836666666667,15.220605555555556,4.725636831035288
339,2024:04:27 13:37:19,P3,on,45.82836666666667,15.220605555555556,4.729796433409415
340,2024:04:27 13:35:18,P2,on,45.82843333333334,15.220280555555556,4.761501722991355
341,2024:04:27 13:34:50,P2,on,45.828430555555556,15.220244444444445,4.592671694587199
342,2024:04:27 13:35:59,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
343,2024:04:27 13:35:17,P2,on,45.828430555555556,15.220277777777778,4.7624900585640955
344,2024:04:27 13:36:36,P3,on,45.82842222222222,15.220297222222221,3.5355339046563916
345,2024:04:27 13:35:16,P2,on,45.828430555555556,15.220277777777778,4.762588499966916
346,2024:04:27 13:35:06,P2,on,45.82843333333334,15.220283333333333,4.75738616614529
347,2024:04:27 13:37:27,P3,on,45.82836666666667,15.220605555555556,4.726891036321226
348,2024:04:27 13:34:33,P2,on,45.828430555555556,15.220219444444444,4.613152985074627
349,2024:04:27 13:34:45,P2,on,45.828430555555556,15.220244444444445,4.169383437136812
350,2024:04:27 13:37:14,P3,on,45.82836666666667,15.220605555555556,4.7374878817256425
351,2024:04:27 13:33:19,P1,on,45.828472222222224,15.220477777777777,4.752248443385349
352,2024:04:27 13:35:47,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
353,2024:04:27 13:35:14,P2,on,45.828430555555556,15.220283333333333,4.766911061523749
354,2024:04:27 13:38:02,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
355,2024:04:27 13:33:48,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
356,2024:04:27 13:34:34,P2,on,45.828425,15.220222222222223,4.342619462178371
357,2024:04:27 13:37:44,P3,on,45.82836666666667,15.220605555555556,4.730914448844277
358,2024:04:27 13:37:17,P3,on,45.82836666666667,15.220605555555556,4.731950950675117
359,2024:04:27 13:33:56,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
360,2024:04:27 13:33:12,P1,on,45.828475000000005,15.220494444444444,4.755950700912598
361,2024:04:27 13:33:54,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
362,2024:04:27 13:35:49,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
363,2024:04:27 13:33:58,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
364,2024:04:27 13:37:22,P3,on,45.82836666666667,15.220605555555556,4.729396984924623
365,2024:04:27 13:36:53,P3,on,45.82840277777778,15.220358333333333,4.592671468838083
366,2024:04:27 13:34:30,P2,on,45.82845555555556,15.22018888888889,6.011886437489311
367,2024:04:27 13:32:39,P1,on,45.828475000000005,15.220494444444444,4.7565641181845875
368,2024:04:27 13:35:34,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
369,2024:04:27 13:36:47,P3,on,45.82840277777778,15.220358333333333,4.59267152481782
370,2024:04:27 13:33:13,P1,on,45.828475000000005,15.220494444444444,4.755950700912598
371,2024:04:27 13:34:51,P2,on,45.828430555555556,15.220244444444445,4.592671694587199
372,2024:04:27 13:34:54,P2,on,45.828430555555556,15.220247222222222,4.592671694587199
373,2024:04:27 13:35:41,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
374,2024:04:27 13:37:56,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
375,2024:04:27 13:36:49,P3,on,45.82840277777778,15.220358333333333,4.592671504514387
376,2024:04:27 13:34:45,P2,on,45.828430555555556,15.220244444444445,4.169383439075972
377,2024:04:27 13:35:04,P2,on,45.82844166666667,15.220272222222222,4.59267167748548
378,2024:04:27 13:37:53,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
379,2024:04:27 13:37:20,P3,on,45.82836666666667,15.220605555555556,4.730183522061695
380,2024:04:27 13:36:52,P3,on,45.82840277777778,15.220358333333333,4.592671488206697
381,2024:04:27 13:36:49,P3,on,45.82840277777778,15.220358333333333,4.592671515263816
382,2024:04:27 13:32:44,P1,on,45.828472222222224,15.22048888888889,4.7548798506882335
383,2024:04:27 13:36:36,P3,on,45.828425,15.22028888888889,3.5355339046563916
384,2024:04:27 13:35:42,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
385,2024:04:27 13:33:20,P1,on,45.828472222222224,15.220475,4.754531607006855
386,2024:04:27 13:37:18,P3,on,45.82836666666667,15.220605555555556,4.729796433409415
387,2024:04:27 13:33:56,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
388,2024:04:27 13:33:09,P1,on,45.82846944444445,15.22048611111111,4.74520497296298
389,2024:04:27 13:33:53,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
390,2024:04:27 13:35:20,P2,on,45.82843333333334,15.220286111111111,4.762588753774586
391,2024:04:27 13:35:13,P2,on,45.828430555555556,15.220286111111111,4.76633426820401
392,2024:04:27 13:38:00,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
393,2024:04:27 13:33:01,P1,on,45.82846944444445,15.220477777777777,4.76080802882141
394,2024:04:27 13:34:38,P2,on,45.828425,15.220225000000001,4.037372386971318
395,2024:04:27 13:37:34,P3,on,45.82836666666667,15.220605555555556,4.726349486698311
396,2024:04:27 13:36:46,P3,on,45.82840277777778,15.220358333333333,4.592671538773853
397,2024:04:27 13:37:42,P3,on,45.82836666666667,15.220605555555556,4.732215711000667
398,2024:04:27 13:35:49,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
399,2024:04:27 13:35:09,P2,on,45.828430555555556,15.220294444444445,4.758628081457664
400,2024:04:27 13:35:37,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
401,2024:04:27 13:32:36,P1,on,45.828472222222224,15.220483333333334,4.750560538116592
402,2024:04:27 13:32:47,P1,on,45.828472222222224,15.220491666666668,4.756189329520656
403,2024:04:27 13:34:37,P2,on,45.828425,15.220225000000001,4.048104633119042
404,2024:04:27 13:35:16,P2,on,45.828430555555556,15.220277777777778,4.762588499966916
405,2024:04:27 13:35:44,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
406,2024:04:27 13:38:21,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
407,2024:04:27 13:35:15,P2,on,45.828430555555556,15.220280555555556,4.7668119963007
408,2024:04:27 13:34:52,P2,on,45.828430555555556,15.220247222222222,4.592671694587199
409,2024:04:27 13:35:31,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
410,2024:04:27 13:35:38,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
411,2024:04:27 13:32:44,P1,on,45.828475000000005,15.22048888888889,4.749873724618649
412,2024:04:27 13:33:49,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
413,2024:04:27 13:33:19,P1,on,45.828472222222224,15.220475,4.757688671375341
414,2024:04:27 13:33:33,P1,off,45.80892222222222,15.227494444444444,3335.101204819277
415,2024:04:27 13:32:52,P1,on,45.82846388888889,15.22048888888889,4.761766187251665
416,2024:04:27 13:32:48,P1,on,45.828472222222224,15.220491666666668,4.759190321079572
417,2024:04:27 13:35:58,P2,off,45.80892222222222,15.227494444444444,3335.101204819277
418,2024:04:27 13:34:41,P2,on,45.828430555555556,15.220241666666666,3.5355339046563916
419,2024:04:27 13:38:17,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
420,2024:04:27 13:36:35,P3,on,45.828425,15.220286111111111,3.5355339046563916
421,2024:04:27 13:38:20,P3,off,45.80892222222222,15.227494444444444,3335.101204819277
422,2024:04:27 13:31:52,SPOT,on,45.82836944444445,15.220408333333333,440.02159827213825
423,2024:04:27 13:37:17,P3,on,45.82836666666667,15.220605555555556,4.730722383584746
424,2024:04:27 13:36:33,P3,on,45.828430555555556,15.220280555555556,3.5355339046563916
425,2024:04:27 13:36:45,P3,on,45.82840277777778,15.220358333333333,4.5926715446217665
426,2024:04:27 13:34:55,P2,on,45.828430555555556,15.220247222222222,4.592671694587199
427,2024:04:27 13:33:09,P1,on,45.82846944444445,15.22048888888889,4.751959154595108
428,2024:04:27 13:34:43,P2,on,45.828430555555556,15.220244444444445,4.169383439075972
429,2024:04:27 13:33:17,P1,on,45.828472222222224,15.220477777777777,4.751754796443612
